[2017-06-09 19:05:44] account_id:837, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:08:15] account_id:837, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:10:25] account_id:838, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:11:13] account_id:839, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:11:51] account_id:839, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:14:31] account_id:839, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:14:50] account_id:839, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:15:43] account_id:840, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:16:18] account_id:841, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:16:50] account_id:841, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:17:18] account_id:841, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 19:18:39] account_id:841, channel:default_self, game_id:_self_game, server_id:1
