[2017-06-09 11:00:20] account_id:806, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:02:56] account_id:807, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:12:20] account_id:808, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:12:29] account_id:809, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:13:38] account_id:810, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:14:00] account_id:811, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:15:41] account_id:811, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:16:53] account_id:811, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:18:35] account_id:811, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:19:31] account_id:811, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 11:20:27] account_id:812, channel:default_self, game_id:_self_game, server_id:1
