[2017-06-09 17:00:32] account_id:829, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:01:04] account_id:829, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:01:21] account_id:829, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:08:38] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:10:05] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:12:32] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:27:25] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:47:38] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:50:12] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:53:07] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:53:18] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:55:02] account_id:828, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:56:13] account_id:830, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:57:06] account_id:831, channel:default_self, game_id:_self_game, server_id:1
[2017-06-09 17:58:10] account_id:832, channel:default_self, game_id:_self_game, server_id:1
