[2017-06-08 13:03:52] account_id:774, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:30:29] account_id:775, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:30:36] account_id:776, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:30:49] account_id:777, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:33:34] account_id:777, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:37:32] account_id:777, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:39:41] account_id:777, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:43:21] account_id:777, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:48:28] account_id:777, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:55:34] account_id:777, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 13:58:24] account_id:777, channel:default_self, game_id:_self_game, server_id:1
