[2017-06-08 16:10:19] account_id:787, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:12:40] account_id:788, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:16:07] account_id:789, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:18:42] account_id:790, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:25:31] account_id:791, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:30:56] account_id:792, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:32:22] account_id:793, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:35:09] account_id:794, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:42:36] account_id:795, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:47:14] account_id:796, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:51:11] account_id:797, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:55:16] account_id:797, channel:default_self, game_id:_self_game, server_id:1
[2017-06-08 16:57:27] account_id:797, channel:default_self, game_id:_self_game, server_id:1
