[2017-05-26 17:13:16] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:17:00] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:19:37] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:19:47] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:20:03] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:20:34] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:21:34] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:35:42] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:42:56] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:43:37] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:44:48] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:48:06] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:51:08] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:55:12] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 17:56:37] account_id:599, channel:default_self, game_id:_self_game, server_id:1
