[2017-05-26 16:00:48] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:01:26] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:02:39] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:05:27] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:07:45] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:30:42] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:30:58] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:31:19] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:32:15] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:34:11] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:37:22] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:44:00] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:44:45] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:46:41] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:48:36] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:50:23] account_id:599, channel:default_self, game_id:_self_game, server_id:1
[2017-05-26 16:57:06] account_id:600, channel:default_self, game_id:_self_game, server_id:1
