[2017-05-24 14:03:20] account_id:431, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:03:21] account_id:432, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:04:44] account_id:433, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:17:46] account_id:434, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:18:31] account_id:435, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:22:41] account_id:436, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:24:10] account_id:437, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:24:47] account_id:438, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:30:50] account_id:439, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:32:24] account_id:440, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:35:19] account_id:441, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:36:45] account_id:442, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:39:08] account_id:443, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:39:29] account_id:444, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:41:21] account_id:445, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:53:36] account_id:446, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 14:56:48] account_id:447, channel:default_self, game_id:_self_game, server_id:1
