[2017-05-24 16:00:19] account_id:467, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:16:13] account_id:468, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:18:46] account_id:469, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:27:04] account_id:470, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:29:02] account_id:471, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:39:11] account_id:472, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:40:59] account_id:473, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:42:30] account_id:474, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:45:03] account_id:475, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:49:37] account_id:476, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:50:10] account_id:477, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 16:52:17] account_id:478, channel:default_self, game_id:_self_game, server_id:1
