[2017-05-24 17:00:06] account_id:479, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:00:40] account_id:480, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:05:53] account_id:481, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:06:07] account_id:482, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:07:45] account_id:483, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:09:21] account_id:484, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:09:34] account_id:485, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:14:53] account_id:486, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:24:28] account_id:487, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:25:47] account_id:488, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:26:59] account_id:489, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:32:24] account_id:490, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:34:41] account_id:491, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:38:32] account_id:492, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:49:42] account_id:493, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:50:48] account_id:494, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:53:11] account_id:495, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:55:12] account_id:496, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:56:12] account_id:497, channel:default_self, game_id:_self_game, server_id:1
[2017-05-24 17:57:01] account_id:498, channel:default_self, game_id:_self_game, server_id:1
