[2017-05-16 11:13:32] account_id:209, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:17:33] account_id:210, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:19:56] account_id:211, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:20:08] account_id:212, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:22:43] account_id:213, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:24:33] account_id:214, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:26:04] account_id:215, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:29:16] account_id:216, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:33:45] account_id:217, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:37:25] account_id:218, channel:default_self, game_id:_self_game, server_id:1
[2017-05-16 11:37:37] account_id:219, channel:default_self, game_id:_self_game, server_id:1
