[2017-05-18 10:04:36] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:08:53] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:14:00] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:14:18] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:16:12] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:23:53] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:27:37] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:31:43] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:34:15] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:41:47] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:46:32] account_id:300, channel:default_self, game_id:_self_game, server_id:1
[2017-05-18 10:56:09] account_id:300, channel:default_self, game_id:_self_game, server_id:1
