[2017-05-04 10:36:18] account_id:5, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:36:51] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:39:05] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:40:25] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:41:16] account_id:5, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:41:27] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:42:38] account_id:8, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:43:56] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:47:46] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:53:00] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:54:11] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:55:11] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:55:51] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:57:10] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:57:46] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:58:56] account_id:1, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 10:59:32] account_id:1, channel:default_self, game_id:_self_game, server_id:1
