[2017-05-04 14:00:56] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:01:13] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:01:29] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:02:54] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:03:06] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:04:01] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:04:27] account_id:3, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:04:40] account_id:3, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:04:48] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:05:08] account_id:3, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:05:21] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:05:44] account_id:4, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:06:20] account_id:5, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:07:05] account_id:6, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:07:45] account_id:7, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:08:11] account_id:2, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:08:28] account_id:8, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:09:08] account_id:9, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:10:11] account_id:10, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:10:30] account_id:11, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:10:43] account_id:12, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:10:56] account_id:13, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:11:22] account_id:14, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:11:43] account_id:12, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:11:59] account_id:15, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:14:25] account_id:16, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:14:42] account_id:17, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:14:54] account_id:18, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:15:21] account_id:19, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:16:19] account_id:3, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:16:50] account_id:20, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:18:37] account_id:21, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:21:21] account_id:22, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:21:59] account_id:23, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:22:08] account_id:24, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:22:40] account_id:25, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:26:28] account_id:26, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:28:44] account_id:27, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:28:55] account_id:27, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:30:07] account_id:27, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:31:58] account_id:27, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:38:04] account_id:27, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:39:51] account_id:27, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:53:59] account_id:27, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:54:59] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:56:31] account_id:29, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:56:46] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-04 14:57:32] account_id:28, channel:default_self, game_id:_self_game, server_id:1
