[2017-06-07 14:00:41] account_id:756, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:02:22] account_id:756, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:04:00] account_id:756, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:10:24] account_id:756, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:13:46] account_id:756, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:17:03] account_id:760, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:21:23] account_id:760, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:22:32] account_id:760, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:24:29] account_id:761, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:28:46] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:32:24] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:37:24] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:37:43] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:39:54] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:41:49] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:42:17] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:43:16] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:48:01] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:48:57] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:49:30] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:54:04] account_id:762, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 14:58:19] account_id:760, channel:default_self, game_id:_self_game, server_id:1
