[2017-06-07 13:18:58] account_id:752, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:21:35] account_id:753, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:27:34] account_id:754, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:31:00] account_id:755, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:42:46] account_id:756, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:45:56] account_id:757, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:50:08] account_id:756, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:52:08] account_id:756, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:53:23] account_id:758, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:53:54] account_id:759, channel:default_self, game_id:_self_game, server_id:1
[2017-06-07 13:54:08] account_id:756, channel:default_self, game_id:_self_game, server_id:1
