[2017-05-05 16:00:47] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:08:01] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:08:55] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:09:04] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:09:33] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:10:23] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:11:04] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:17:54] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:36:00] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:36:53] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:46:47] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:47:38] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:50:01] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:52:26] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:52:32] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:53:37] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:54:35] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:55:33] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 16:56:02] account_id:28, channel:default_self, game_id:_self_game, server_id:1
