[2017-05-05 14:03:38] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:03:49] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:04:30] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:09:58] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:15:36] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:15:47] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:17:23] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:18:34] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:20:10] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:21:13] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:29:25] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:32:12] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:36:14] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:36:17] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:41:33] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:42:01] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:44:01] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:44:22] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 14:46:44] account_id:28, channel:default_self, game_id:_self_game, server_id:1
