[2017-05-05 18:01:46] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:02:03] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:02:21] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:03:11] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:04:08] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:04:17] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:05:18] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:05:55] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:08:19] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:09:09] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:09:28] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:10:58] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:12:03] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:30:44] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:33:04] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:33:06] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:35:13] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:36:59] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:46:45] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:48:45] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:52:21] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:52:41] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:54:11] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:55:46] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-05 18:59:02] account_id:28, channel:default_self, game_id:_self_game, server_id:1
