[2017-06-20 14:08:38] account_id:978, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:14:07] account_id:978, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:17:22] account_id:979, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:18:30] account_id:980, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:20:54] account_id:981, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:36:58] account_id:981, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:47:29] account_id:982, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:48:16] account_id:982, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:51:09] account_id:983, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:51:29] account_id:983, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:53:25] account_id:984, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:54:45] account_id:985, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:56:48] account_id:986, channel:default_self, game_id:_self_game, server_id:1
[2017-06-20 14:57:27] account_id:985, channel:default_self, game_id:_self_game, server_id:1
