[2017-05-12 17:00:06] account_id:145, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:01:44] account_id:146, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:06:44] account_id:147, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:09:05] account_id:147, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:11:00] account_id:147, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:18:29] account_id:147, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:45:01] account_id:147, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:46:41] account_id:147, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:49:19] account_id:148, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:51:12] account_id:149, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:52:56] account_id:150, channel:default_self, game_id:_self_game, server_id:1
[2017-05-12 17:57:46] account_id:151, channel:default_self, game_id:_self_game, server_id:1
