[2017-06-02 18:02:55] account_id:665, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:04:26] account_id:666, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:08:37] account_id:667, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:08:57] account_id:665, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:31:57] account_id:668, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:41:52] account_id:669, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:42:04] account_id:670, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:44:11] account_id:670, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:44:40] account_id:670, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:45:51] account_id:671, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:47:34] account_id:672, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:52:51] account_id:673, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:53:06] account_id:674, channel:default_self, game_id:_self_game, server_id:1
[2017-06-02 18:55:12] account_id:675, channel:default_self, game_id:_self_game, server_id:1
