[2017-05-27 17:01:18] account_id:634, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:04:47] account_id:634, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:10:12] account_id:635, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:11:04] account_id:635, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:12:30] account_id:635, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:15:08] account_id:635, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:16:29] account_id:635, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:18:17] account_id:635, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:26:50] account_id:635, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:28:22] account_id:635, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:32:21] account_id:636, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:35:00] account_id:637, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:35:24] account_id:637, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:45:37] account_id:637, channel:default_self, game_id:_self_game, server_id:1
[2017-05-27 17:59:23] account_id:637, channel:default_self, game_id:_self_game, server_id:1
