[2017-06-01 15:12:08] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:14:47] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:29:05] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:30:31] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:31:09] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:32:38] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:34:14] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:41:38] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:42:00] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:43:53] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:44:13] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:46:02] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:48:15] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:50:40] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:53:46] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 15:55:51] account_id:654, channel:default_self, game_id:_self_game, server_id:1
