[2017-06-01 17:14:20] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:19:26] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:21:23] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:22:24] account_id:654, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:28:22] account_id:655, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:29:04] account_id:656, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:34:11] account_id:657, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:34:36] account_id:657, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:35:50] account_id:657, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:36:56] account_id:657, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:38:38] account_id:657, channel:default_self, game_id:_self_game, server_id:1
[2017-06-01 17:39:39] account_id:657, channel:default_self, game_id:_self_game, server_id:1
