[2017-06-15 17:09:46] account_id:905, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:13:17] account_id:905, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:24:34] account_id:905, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:25:18] account_id:906, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:29:49] account_id:906, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:32:23] account_id:907, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:33:52] account_id:907, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:36:18] account_id:908, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:38:27] account_id:908, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:38:54] account_id:909, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:58:23] account_id:909, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 17:59:54] account_id:910, channel:default_self, game_id:_self_game, server_id:1
