[2017-06-15 19:03:31] account_id:911, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:04:59] account_id:912, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:22:34] account_id:913, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:26:22] account_id:913, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:29:16] account_id:913, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:35:01] account_id:914, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:38:07] account_id:914, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:39:50] account_id:914, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:40:51] account_id:914, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:42:26] account_id:914, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:43:11] account_id:914, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:45:59] account_id:914, channel:default_self, game_id:_self_game, server_id:1
[2017-06-15 19:47:22] account_id:914, channel:default_self, game_id:_self_game, server_id:1
