[2017-05-08 10:15:50] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:16:07] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:21:48] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:24:37] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:26:24] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:29:00] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:30:02] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:31:39] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:36:19] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:37:33] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:43:16] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:45:20] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:46:35] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:47:29] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:52:30] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:53:37] account_id:28, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:54:45] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:55:13] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:57:54] account_id:33, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 10:58:14] account_id:33, channel:default_self, game_id:_self_game, server_id:1
