[2017-05-08 15:05:29] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:11:28] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:12:24] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:22:48] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:23:25] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:24:46] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:35:29] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:40:58] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:42:07] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:43:56] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:53:25] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 15:54:03] account_id:36, channel:default_self, game_id:_self_game, server_id:1
