[2017-05-08 16:02:12] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:07:12] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:09:00] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:10:06] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:22:10] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:22:25] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:24:22] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:26:28] account_id:36, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:27:29] account_id:37, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:27:52] account_id:37, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:31:33] account_id:38, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:37:29] account_id:39, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:57:40] account_id:40, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:58:14] account_id:41, channel:default_self, game_id:_self_game, server_id:1
[2017-05-08 16:59:11] account_id:42, channel:default_self, game_id:_self_game, server_id:1
