[2017-06-16 15:06:09] account_id:932, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:21:40] account_id:932, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:23:36] account_id:932, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:25:21] account_id:932, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:28:32] account_id:933, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:35:36] account_id:934, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:36:30] account_id:935, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:38:17] account_id:936, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:38:44] account_id:937, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:39:05] account_id:932, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:39:33] account_id:937, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:39:42] account_id:938, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:40:59] account_id:938, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:41:33] account_id:939, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:41:50] account_id:932, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:48:31] account_id:932, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:49:17] account_id:940, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:51:19] account_id:941, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:53:54] account_id:941, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 15:55:45] account_id:941, channel:default_self, game_id:_self_game, server_id:1
