[2017-06-16 10:01:10] account_id:915, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:01:42] account_id:915, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:01:54] account_id:915, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:15:15] account_id:915, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:36:18] account_id:915, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:36:39] account_id:915, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:42:40] account_id:915, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:44:41] account_id:916, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:48:55] account_id:916, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:57:57] account_id:916, channel:default_self, game_id:_self_game, server_id:1
[2017-06-16 10:58:32] account_id:917, channel:default_self, game_id:_self_game, server_id:1
