[2017-06-06 19:18:59] account_id:728, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:19:28] account_id:729, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:21:06] account_id:730, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:21:11] account_id:731, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:23:09] account_id:732, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:25:28] account_id:733, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:29:06] account_id:734, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:32:01] account_id:735, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:33:00] account_id:736, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:34:59] account_id:737, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:44:19] account_id:738, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:52:41] account_id:739, channel:default_self, game_id:_self_game, server_id:1
[2017-06-06 19:53:55] account_id:740, channel:default_self, game_id:_self_game, server_id:1
