[2017-06-13 15:01:08] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:01:24] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:03:14] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:05:58] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:08:51] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:17:44] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:18:55] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:19:48] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:20:09] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:20:48] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:21:12] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:41:18] account_id:874, channel:default_self, game_id:_self_game, server_id:1
[2017-06-13 15:41:44] account_id:875, channel:default_self, game_id:_self_game, server_id:1
